url,name,brand,price,currency,availability,sku,rating_value,review_count
https://www.ikea.com/us/en/p/kanadalaerk-shower-curtain-floral-pattern-black-00605556/,"KANADALÄRK Shower curtain - floral pattern/black 72x72 """,IKEA,19.99,USD,InStock,N/A,5,2
https://www.ikea.com/us/en/p/kanonviska-duvet-cover-and-pillowcase-s-white-multicolor-floral-pattern-10614046/,KANONVISKA Duvet cover and pillowcase(s) - white multicolor/floral pattern King,IKEA,44.99,USD,InStock,N/A,4.6,20
https://www.ikea.com/us/en/p/kantnal-muffin-mold-dark-red-50576518/,"KANTNÅL Muffin mold - dark red 7x11 ¾ """,IKEA,6.99,USD,InStock,N/A,4.7,14
https://www.ikea.com/us/en/p/kapkastanj-vase-off-white-20607314/,"KAPKASTANJ Vase - off-white 5 ¾ """,IKEA,9.99,USD,InStock,N/A,4.9,8
https://www.ikea.com/us/en/p/kappeland-havsdjup-pendant-lamp-black-rattan-s29618167/,"KAPPELAND / HAVSDJUP Pendant lamp - black/rattan 17 3/4 """,IKEA,71.99,USD,InStock,N/A,4.8,9
https://www.ikea.com/us/en/p/kappeland-hemma-pendant-lamp-rattan-black-s19530962/,KAPPELAND / HEMMA Pendant lamp - rattan/black,IKEA,69.99,USD,InStock,N/A,4.9,54
https://www.ikea.com/us/en/p/kappeland-pendant-lamp-shade-rattan-80540189/,"KAPPELAND Pendant lamp shade - rattan 11 """,IKEA,49.99,USD,InStock,N/A,4.8,18
https://www.ikea.com/us/en/p/kapplake-led-spotlight-white-30543166/,KAPPLAKE LED spotlight - white,IKEA,5.99,USD,InStock,N/A,4.3,142
https://www.ikea.com/us/en/p/karaff-carafe-clear-glass-00342975/,KARAFF Carafe - clear glass 34 oz,IKEA,2.99,USD,InStock,N/A,4.7,1161
https://www.ikea.com/us/en/p/karmsund-floor-mirror-black-40294982/,"KARMSUND Floor mirror - black 15 3/4x65 3/4 """,IKEA,99.99,USD,InStock,N/A,4.7,910
https://www.ikea.com/us/en/p/karmsund-table-mirror-black-60507261/,"KARMSUND Table mirror - black 10 5/8x16 7/8 """,IKEA,29.99,USD,InStock,N/A,4.6,304
https://www.ikea.com/us/en/p/kartotek-rack-with-5-hooks-pine-gray-80347078/,KARTOTEK Rack with 5 hooks - pine/gray,IKEA,16.99,USD,InStock,N/A,4.8,96
https://www.ikea.com/us/en/p/kejserlig-bowl-mixed-colors-00511497/,"KEJSERLIG Bowl - mixed colors 4 """,IKEA,7.99,USD,InStock,N/A,4.9,391
https://www.ikea.com/us/en/p/kejserlig-mug-dark-pink-10511500/,KEJSERLIG Mug - dark pink 10 oz,IKEA,6.99,USD,InStock,N/A,4.8,22
https://www.ikea.com/us/en/p/ketchup-tomato-ketchup-60225695/,KETCHUP Tomato ketchup 1 lb 2 oz,IKEA,3.49,USD,InStoreOnly,N/A,4.6,504
https://www.ikea.com/us/en/p/kexchoklad-crispy-wafer-in-milk-chocolate-30610839/,KEXCHOKLAD Crispy wafer in milk chocolate 2 oz,IKEA,2.49,USD,InStoreOnly,N/A,4.6,105
https://www.ikea.com/us/en/p/kexchoklad-crispy-wafer-in-milk-chocolate-mini-bag-00604383/,KEXCHOKLAD Crispy wafer in milk chocolate - mini bag 6 oz,IKEA,7.99,USD,InStoreOnly,N/A,4.7,204
https://www.ikea.com/us/en/p/kinnahult-floor-lamp-ash-white-20559266/,"KINNAHULT Floor lamp - ash/white 59 """,IKEA,79.99,USD,InStock,N/A,4.7,96
https://www.ikea.com/us/en/p/kivik-loveseat-gunnared-beige-s69499681/,KIVIK Loveseat - Gunnared beige,IKEA,899,USD,InStock,N/A,4.4,329
https://www.ikea.com/us/en/p/kivik-loveseat-gunnared-medium-gray-s79499685/,KIVIK Loveseat - Gunnared medium gray,IKEA,899,USD,InStock,N/A,4.4,329
https://www.ikea.com/us/en/p/kivik-loveseat-kelinge-gray-turquoise-s59443048/,KIVIK Loveseat - Kelinge gray-turquoise,IKEA,849,USD,InStock,N/A,4.4,328
https://www.ikea.com/us/en/p/kivik-loveseat-tallmyra-blue-s39499687/,KIVIK Loveseat - Tallmyra blue,IKEA,949,USD,InStock,N/A,4.4,329
https://www.ikea.com/us/en/p/kivik-loveseat-tibbleby-beige-gray-s89440595/,KIVIK Loveseat - Tibbleby beige/gray,IKEA,799,USD,InStock,N/A,4.4,328
https://www.ikea.com/us/en/p/kivik-loveseat-tresund-anthracite-s49482827/,KIVIK Loveseat - Tresund anthracite,IKEA,899,USD,InStock,N/A,4.4,329
https://www.ikea.com/us/en/p/kivik-loveseat-tresund-light-beige-s29482828/,KIVIK Loveseat - Tresund light beige,IKEA,899,USD,InStock,N/A,4.4,328
https://www.ikea.com/us/en/p/kivik-ottoman-with-storage-gunnared-beige-s99499670/,KIVIK Ottoman with storage - Gunnared beige,IKEA,349,USD,InStock,N/A,4.6,177
https://www.ikea.com/us/en/p/kivik-ottoman-with-storage-gunnared-medium-gray-s19499674/,KIVIK Ottoman with storage - Gunnared medium gray,IKEA,349,USD,InStock,N/A,4.6,177
https://www.ikea.com/us/en/p/kivik-ottoman-with-storage-kelinge-gray-turquoise-s69443043/,KIVIK Ottoman with storage - Kelinge gray-turquoise,IKEA,319,USD,InStock,N/A,4.6,177
https://www.ikea.com/us/en/p/kivik-ottoman-with-storage-tallmyra-blue-s69499676/,KIVIK Ottoman with storage - Tallmyra blue,IKEA,399,USD,InStock,N/A,4.6,177
https://www.ikea.com/us/en/p/kivik-ottoman-with-storage-tibbleby-beige-gray-s89440500/,KIVIK Ottoman with storage - Tibbleby beige/gray,IKEA,299,USD,InStock,N/A,4.6,177
https://www.ikea.com/us/en/p/kivik-ottoman-with-storage-tresund-anthracite-s69482906/,KIVIK Ottoman with storage - Tresund anthracite,IKEA,349,USD,InStock,N/A,4.6,177
https://www.ikea.com/us/en/p/kivik-ottoman-with-storage-tresund-light-beige-s89482905/,KIVIK Ottoman with storage - Tresund light beige,IKEA,349,USD,InStock,N/A,4.6,177
https://www.ikea.com/us/en/p/kivik-sectional-6-seat-kelinge-gray-turquoise-s59443067/,"KIVIK Sectional, 6 seat - Kelinge gray-turquoise",IKEA,2349,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/kivik-sectional-6-seat-tallmyra-blue-s19527653/,"KIVIK Sectional, 6 seat - Tallmyra blue",IKEA,2649,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/kivik-sectional-6-seat-tresund-light-beige-s09494399/,"KIVIK Sectional, 6 seat - Tresund light beige",IKEA,2499,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/kivik-sofa-gunnared-beige-s89499703/,KIVIK Sofa - Gunnared beige,IKEA,949,USD,InStock,N/A,4.2,433
https://www.ikea.com/us/en/p/kivik-sofa-gunnared-medium-gray-s99499707/,KIVIK Sofa - Gunnared medium gray,IKEA,949,USD,InStock,N/A,4.2,433
https://www.ikea.com/us/en/p/kivik-sofa-kelinge-gray-turquoise-s59443053/,KIVIK Sofa - Kelinge gray-turquoise,IKEA,899,USD,InStock,N/A,4.2,433
https://www.ikea.com/us/en/p/kivik-sofa-tallmyra-blue-s59499709/,KIVIK Sofa - Tallmyra blue,IKEA,999,USD,InStock,N/A,4.2,433
https://www.ikea.com/us/en/p/kivik-sofa-tibbleby-beige-gray-s39440593/,KIVIK Sofa - Tibbleby beige/gray,IKEA,849,USD,InStock,N/A,4.2,433
https://www.ikea.com/us/en/p/kivik-sofa-tresund-anthracite-s39482837/,KIVIK Sofa - Tresund anthracite,IKEA,949,USD,InStock,N/A,4.2,433
https://www.ikea.com/us/en/p/kivik-sofa-tresund-light-beige-s19482838/,KIVIK Sofa - Tresund light beige,IKEA,949,USD,InStock,N/A,4.2,433
https://www.ikea.com/us/en/p/kjuge-ottoman-with-storage-knisa-dark-gray-30531903/,KJUGE Ottoman with storage - Knisa dark gray,IKEA,12.99,USD,InStock,N/A,4.5,317
https://www.ikea.com/us/en/p/kjuge-ottoman-with-storage-knisa-medium-blue-60565524/,KJUGE Ottoman with storage - Knisa medium blue,IKEA,12.99,USD,InStock,N/A,4.5,317
https://www.ikea.com/us/en/p/kladdig-bib-multicolor-80307223/,KLADDIG Bib - multicolor,IKEA,9.99,USD,InStock,N/A,4.6,321
https://www.ikea.com/us/en/p/klarbaer-plant-pot-with-saucer-indoor-outdoor-brown-40508426/,"KLARBÄR Plant pot with saucer - indoor/outdoor brown 4 ¾ """,IKEA,12.99,USD,InStock,N/A,4.7,96
https://www.ikea.com/us/en/p/klavrestroem-wall-shelf-oak-30601689/,"KLAVRESTRÖM Wall shelf - oak 23 5/8x7 7/8 """,IKEA,29.99,USD,InStock,N/A,4.9,30
https://www.ikea.com/us/en/p/kleppstad-bed-frame-white-vissle-beige-00492682/,KLEPPSTAD Bed frame - white/Vissle beige Queen,IKEA,199,USD,InStock,N/A,4.4,295
https://www.ikea.com/us/en/p/kleppstad-open-wardrobe-white-80441764/,"KLEPPSTAD Open wardrobe - white 15 1/2x69 1/4 """,IKEA,79.99,USD,InStock,N/A,4.8,19
https://www.ikea.com/us/en/p/kleppstad-shelf-white-20449517/,"KLEPPSTAD Shelf - white 30 1/8x19 5/8 """,IKEA,20,USD,InStock,N/A,4.5,212
https://www.ikea.com/us/en/p/kleppstad-wardrobe-with-2-doors-white-90586803/,"KLEPPSTAD Wardrobe with 2 doors - white 31 1/4x21 5/8x69 1/4 """,IKEA,149.99,USD,InStock,N/A,4.5,769
https://www.ikea.com/us/en/p/kleppstad-wardrobe-with-3-doors-white-20441757/,"KLEPPSTAD Wardrobe with 3 doors - white 46 1/8x21 5/8x69 1/4 """,IKEA,199.99,USD,InStock,N/A,4.3,1481
https://www.ikea.com/us/en/p/kleppstad-wardrobe-with-sliding-doors-white-90437238/,"KLEPPSTAD Wardrobe with sliding doors - white 46 1/8x21 5/8x69 1/4 """,IKEA,229.99,USD,InStock,N/A,4.2,495
https://www.ikea.com/us/en/p/klibbkorsoert-throw-multicolor-50601023/,"KLIBBKORSÖRT Throw - multicolor 47x63 """,IKEA,4.99,USD,InStock,N/A,4.8,4
https://www.ikea.com/us/en/p/klimpfjaell-dining-table-gray-brown-30434657/,"KLIMPFJÄLL Dining table - gray-brown 94 1/2x37 3/8 """,IKEA,699,USD,InStock,N/A,4.8,12
https://www.ikea.com/us/en/p/klingstorp-handle-black-chrome-plated-40565285/,"KLINGSTORP Handle - black/chrome plated 5 9/16 """,IKEA,8,USD,InStock,N/A,4.6,97
https://www.ikea.com/us/en/p/klingstorp-handle-off-white-chrome-plated-90553685/,"KLINGSTORP Handle - off-white/chrome plated 5 9/16 """,IKEA,8,USD,InStock,N/A,4.6,97
https://www.ikea.com/us/en/p/klippan-cover-for-loveseat-langban-bright-blue-90584494/,KLIPPAN Cover for loveseat - Långban bright blue,IKEA,89,USD,InStock,N/A,4.4,314
https://www.ikea.com/us/en/p/klippan-cover-for-loveseat-tingetorp-yellow-white-floral-pattern-20600275/,KLIPPAN Cover for loveseat - Tingetorp yellow/white/floral pattern,IKEA,69,USD,InStock,N/A,4.4,309
https://www.ikea.com/us/en/p/klippan-cover-for-loveseat-vissle-gray-50278854/,KLIPPAN Cover for loveseat - Vissle gray,IKEA,39,USD,InStock,N/A,4.4,314
https://www.ikea.com/us/en/p/klippan-loveseat-bomstad-black-50399318/,KLIPPAN Loveseat - Bomstad black,IKEA,449,USD,InStock,N/A,4.4,149
https://www.ikea.com/us/en/p/klippbraecka-duvet-cover-and-pillowcase-s-white-black-00585006/,KLIPPBRÄCKA Duvet cover and pillowcase(s) - white/black Full/Queen (Double/Queen),IKEA,29.99,USD,InStock,N/A,4.9,7
https://www.ikea.com/us/en/p/klippbraecka-pre-cut-fabric-white-black-20583780/,"KLIPPBRÄCKA Pre-cut fabric - white/black 59x118 """,IKEA,19.99,USD,OutOfStock,N/A,5,2
https://www.ikea.com/us/en/p/klippfisk-pot-with-lid-non-stick-coating-glass-wood-black-blue-90602515/,KLIPPFISK Pot with lid - non-stick coating glass/wood black-blue 5.3 qt,IKEA,49.99,USD,InStock,N/A,5,2
https://www.ikea.com/us/en/p/klippfisk-saute-pan-with-lid-non-stick-coating-glass-wood-gray-turquoise-50602517/,"KLIPPFISK Sauté pan with lid - non-stick coating glass/wood gray-turquoise 9 ½ """,IKEA,34.99,USD,InStock,N/A,4.4,102
https://www.ikea.com/us/en/p/klippkaktus-lazy-susan-00569426/,KLIPPKAKTUS Lazy susan,IKEA,9.99,USD,InStock,N/A,4.8,357
https://www.ikea.com/us/en/p/klippkaktus-storage-basket-for-fridge-clear-90611001/,"KLIPPKAKTUS Storage basket for fridge - clear 11 3/4x7 1/2x5 1/2 """,IKEA,5.99,USD,InStock,N/A,4.7,11
https://www.ikea.com/us/en/p/klippkaktus-storage-box-for-fridge-clear-20583092/,"KLIPPKAKTUS Storage box for fridge - clear 12 ½x5 ½x5 ½ """,IKEA,5.99,USD,InStock,N/A,4.3,580
https://www.ikea.com/us/en/p/klipsk-bed-tray-black-90327697/,KLIPSK Bed tray - black,IKEA,15.99,USD,InStock,N/A,4.3,2602
https://www.ikea.com/us/en/p/klockren-colander-20578118/,KLOCKREN Colander 5.3 qt,IKEA,19.99,USD,InStock,N/A,4.6,644
https://www.ikea.com/us/en/p/klockren-lid-for-pan-glass-00578124/,"KLOCKREN Lid for pan - glass 13 """,IKEA,9.99,USD,InStock,N/A,4.4,893
https://www.ikea.com/us/en/p/klockren-lid-glass-60578121/,"KLOCKREN Lid - glass 8 ¼ """,IKEA,6.99,USD,InStock,N/A,4.7,80
https://www.ikea.com/us/en/p/klockren-lid-silicone-20578123/,"KLOCKREN Lid - silicone 14 ¼x10 ¼ """,IKEA,14.99,USD,InStock,N/A,5,4
https://www.ikea.com/us/en/p/klockren-splatter-screen-70578125/,"KLOCKREN Splatter screen 13 """,IKEA,5.99,USD,InStock,N/A,4.5,856
https://www.ikea.com/us/en/p/klockren-steamer-bamboo-70449181/,KLOCKREN Steamer - bamboo 5 qt,IKEA,24.99,USD,InStock,N/A,4.6,55
https://www.ikea.com/us/en/p/kloesan-chair-pad-outdoor-dark-blue-00583804/,"KLÖSAN Chair pad, outdoor - dark blue 14 1/8x12 5/8 """,IKEA,10,USD,InStock,N/A,5,6
https://www.ikea.com/us/en/p/kloeven-deck-chair-outdoor-dark-brown-60427641/,"KLÖVEN Deck chair, outdoor - dark brown",IKEA,229.99,USD,InStock,N/A,4.7,30
https://www.ikea.com/us/en/p/klokhet-unscented-candle-lilac-20592874/,"KLOKHET Unscented candle - lilac 9 ¾ """,IKEA,4.99,USD,InStock,N/A,4.6,77
https://www.ikea.com/us/en/p/klokhet-unscented-candle-orange-40568000/,"KLOKHET Unscented candle - orange 9 ¾ """,IKEA,4.99,USD,InStock,N/A,4.6,77
https://www.ikea.com/us/en/p/klokhet-unscented-taper-candle-light-gray-green-30612697/,"KLOKHET Unscented taper candle - light gray-green 9 ¾ """,IKEA,6.99,USD,InStock,N/A,4.6,77
https://www.ikea.com/us/en/p/klokhet-unscented-taper-candle-pale-blue-50612700/,"KLOKHET Unscented taper candle - pale blue 9 ¾ """,IKEA,6.99,USD,InStock,N/A,4.6,77
https://www.ikea.com/us/en/p/klotkoersbaer-frame-oak-effect-dark-brown-20610081/,"KLOTKÖRSBÄR Frame - oak effect/dark brown 16x20 """,IKEA,19.99,USD,InStock,N/A,4.7,10
https://www.ikea.com/us/en/p/klotloenn-plant-pot-with-saucer-indoor-outdoor-black-blue-00584064/,"KLOTLÖNN Plant pot with saucer - indoor/outdoor/black-blue 4 ¾ """,IKEA,12.99,USD,InStock,N/A,4.8,48
https://www.ikea.com/us/en/p/klotpil-cooler-bag-90586370/,"KLOTPIL Cooler bag 15x9 ½x15 ¾ """,IKEA,19.99,USD,InStock,N/A,4.9,7
https://www.ikea.com/us/en/p/klubbsporre-ergonomic-pillow-side-back-sleeper-80446101/,"KLUBBSPORRE Ergonomic pillow, side/back sleeper Queen",IKEA,59.99,USD,InStock,N/A,4.4,4533
https://www.ikea.com/us/en/p/klunka-laundry-bag-white-black-10364373/,KLUNKA Laundry bag - white/black 16 gallon,IKEA,14.99,USD,InStock,N/A,4.7,1233
https://www.ikea.com/us/en/p/klyket-folding-hook-aluminum-beige-50503598/,KLYKET Folding hook - aluminum/beige,IKEA,9.99,USD,InStock,N/A,4.4,287
https://www.ikea.com/us/en/p/klynnon-plant-pot-handmade-bamboo-20516408/,"KLYNNON Plant pot - handmade bamboo 9 ½ """,IKEA,34.99,USD,InStock,N/A,4.7,473
https://www.ikea.com/us/en/p/knaeckebroed-flerkorn-crispbread-multigrain-20118942/,KNÄCKEBRÖD FLERKORN Crispbread multigrain,IKEA,4.99,USD,InStoreOnly,N/A,4.6,953
https://www.ikea.com/us/en/p/knaeckebroed-rag-rye-crispbread-30148514/,KNÄCKEBRÖD RÅG Rye crispbread,IKEA,4.99,USD,InStoreOnly,N/A,4.6,1220
https://www.ikea.com/us/en/p/knagglig-box-pine-10292357/,"KNAGGLIG Box - pine 9x12 ¼x6 """,IKEA,14.99,USD,InStock,N/A,4.3,2827
https://www.ikea.com/us/en/p/knalla-bag-black-white-00473693/,"KNALLA Bag - black/white 15 ¾x9 ¾x18 ½ ""/12 gallon",IKEA,3.99,USD,InStock,N/A,4.8,852
https://www.ikea.com/us/en/p/knalla-umbrella-black-60282332/,KNALLA Umbrella - black,IKEA,9.99,USD,InStock,N/A,4.4,841
https://www.ikea.com/us/en/p/knapper-floor-mirror-white-00396242/,"KNAPPER Floor mirror - white 18 7/8x63 """,IKEA,129.99,USD,InStock,N/A,4.6,620
https://www.ikea.com/us/en/p/knardrup-rug-low-pile-light-gray-40492595/,"KNARDRUP Rug, low pile - light gray 6 ' 7 ""x9 ' 10 """,IKEA,249.99,USD,InStock,N/A,4.4,425
https://www.ikea.com/us/en/p/knardrup-rug-low-pile-pale-pink-90492611/,"KNARDRUP Rug, low pile - pale pink 6 ' 7 ""x9 ' 10 """,IKEA,229.99,USD,InStock,N/A,4.4,425
https://www.ikea.com/us/en/p/knarrevik-nightstand-black-20569977/,"KNARREVIK Nightstand - black 16 1/2x13 1/4 """,IKEA,14.99,USD,InStock,N/A,4.6,261
https://www.ikea.com/us/en/p/knipsa-basket-seagrass-20110540/,"KNIPSA Basket - seagrass 12 ½x13x12 ½ """,IKEA,29.99,USD,InStock,N/A,4.4,1271
https://www.ikea.com/us/en/p/knodd-bin-with-lid-gray-60312249/,KNODD Bin with lid - gray 4 gallon,IKEA,19.99,USD,InStock,N/A,4.5,1672
https://www.ikea.com/us/en/p/knoeckla-step-trash-can-dark-gray-70514100/,KNÖCKLA Step trash can - dark gray 13 gallon,IKEA,44.99,USD,InStock,N/A,4.1,724
https://www.ikea.com/us/en/p/knoppaeng-frame-black-10387124/,"KNOPPÄNG Frame - black 5x7 """,IKEA,5.99,USD,InStock,N/A,4.4,1434
https://www.ikea.com/us/en/p/knoppaeng-frame-with-poster-countryside-living-10601869/,"KNOPPÄNG Frame with poster - Countryside living 16 ¼x20 """,IKEA,34.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/knoppaeng-frame-with-poster-garden-00465773/,"KNOPPÄNG Frame with poster - garden 16x20 """,IKEA,34.99,USD,InStock,N/A,4.8,72
https://www.ikea.com/us/en/p/knoppaeng-frame-with-poster-set-of-8-folk-tales-20602000/,"KNOPPÄNG Frame with poster, set of 8 - folk tales",IKEA,69.99,USD,InStock,N/A,5,2
https://www.ikea.com/us/en/p/knorrhaj-pot-stand-light-green-90602172/,"KNORRHAJ Pot stand - light green 7 """,IKEA,8.99,USD,InStock,N/A,4.7,17
https://www.ikea.com/us/en/p/knorrhane-deep-spoon-for-cooking-dark-gray-brown-red-brown-30599672/,"KNORRHANE Deep spoon for cooking - dark gray-brown/red-brown 12 1/4 """,IKEA,3.99,USD,InStock,N/A,5,10
https://www.ikea.com/us/en/p/knorrhane-spoon-for-cooking-light-orange-dark-red-90599674/,"KNORRHANE Spoon for cooking - light orange/dark red 13 """,IKEA,3.99,USD,InStock,N/A,4.9,7
https://www.ikea.com/us/en/p/knorrig-soft-toy-pig-pink-20260450/,KNORRIG Soft toy - pig/pink,IKEA,12.99,USD,InStock,N/A,5,149
https://www.ikea.com/us/en/p/knoxhult-base-cabinet-with-doors-and-drawer-oak-effect-00604000/,"KNOXHULT Base cabinet with doors and drawer - oak effect 48x24x36 """,IKEA,270,USD,InStock,N/A,4.4,64
https://www.ikea.com/us/en/p/knoxhult-base-cabinet-with-drawers-dark-gray-10604009/,"KNOXHULT Base cabinet with drawers - dark gray 15x24x36 """,IKEA,175,USD,InStock,N/A,4.5,280
https://www.ikea.com/us/en/p/knoxhult-base-cabinet-with-drawers-oak-effect-60604002/,"KNOXHULT Base cabinet with drawers - oak effect 15x24x36 """,IKEA,175,USD,InStock,N/A,4.5,280
https://www.ikea.com/us/en/p/knoxhult-kitchen-oak-effect-s39581875/,"KNOXHULT Kitchen - oak effect 93x24x88 """,IKEA,530,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/knoxhult-wall-cabinet-with-door-dark-gray-30604013/,"KNOXHULT Wall cabinet with door - dark gray 24x12x30 """,IKEA,85,USD,InStock,N/A,4.6,338
https://www.ikea.com/us/en/p/knoxhult-wall-cabinet-with-door-oak-effect-70604006/,"KNOXHULT Wall cabinet with door - oak effect 24x12x30 """,IKEA,85,USD,InStock,N/A,4.6,338
https://www.ikea.com/us/en/p/knoxhult-wall-cabinet-with-doors-dark-gray-70604011/,"KNOXHULT Wall cabinet with doors - dark gray 30x12x12 1/2 """,IKEA,80,USD,InStock,N/A,4.5,206
https://www.ikea.com/us/en/p/knoxhult-wall-cabinet-with-doors-oak-effect-20604004/,"KNOXHULT Wall cabinet with doors - oak effect 30x12x12 1/2 """,IKEA,80,USD,InStock,N/A,4.5,206
https://www.ikea.com/us/en/p/knyck-napkin-holder-black-80045448/,KNYCK Napkin holder - black,IKEA,6.99,USD,InStock,N/A,4.8,106
https://www.ikea.com/us/en/p/koege-door-mat-gray-black-30287939/,"KÖGE Door mat - gray/black 2 ' 3 ""x2 ' 11 """,IKEA,39.99,USD,InStock,N/A,4.7,960
https://www.ikea.com/us/en/p/koersbaersbjoerk-plant-pot-light-grey-beige-00591719/,"KÖRSBÄRSBJÖRK Plant pot - light grey-beige 4 ¾ """,IKEA,6.99,USD,InStock,N/A,4.8,65
https://www.ikea.com/us/en/p/koessebaer-apron-yellow-white-10598715/,"KÖSSEBÄR Apron - yellow/white 28x36 """,IKEA,9.99,USD,InStock,N/A,5,2
https://www.ikea.com/us/en/p/koessebaer-jar-with-lid-clear-glass-00598674/,KÖSSEBÄR Jar with lid - clear glass 101 oz,IKEA,14.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/koessebaer-jar-with-spoon-brown-00599268/,KÖSSEBÄR Jar with spoon - brown 10.1 oz,IKEA,9.99,USD,InStock,N/A,5,2
https://www.ikea.com/us/en/p/kolbjoern-shelf-unit-beige-outdoor-indoor-20601864/,"KOLBJÖRN Shelf unit - beige outdoor/indoor 31 1/2x17 3/4 """,IKEA,79.99,USD,InStock,N/A,5,1
https://www.ikea.com/us/en/p/kolbjoern-shelf-unit-indoor-outdoor-beige-60409294/,"KOLBJÖRN Shelf unit, indoor/outdoor - beige 31 1/2x31 7/8 """,IKEA,130,USD,InStock,N/A,4.7,124
https://www.ikea.com/us/en/p/koldby-cowhide-black-60222932/,KOLDBY Cowhide - black,IKEA,229.99,USD,InStock,N/A,4.8,83
https://www.ikea.com/us/en/p/kolon-floor-protector-44881100/,"KOLON Floor protector 47 1/4x39 3/8 """,IKEA,19.99,USD,InStock,N/A,4.4,3493
https://www.ikea.com/us/en/p/komplement-box-light-gray-00561736/,"KOMPLEMENT Box - light gray 6x10 ½x4 ¾ """,IKEA,9.99,USD,InStock,N/A,4.5,443
https://www.ikea.com/us/en/p/komplement-clothes-rail-dark-gray-00256944/,"KOMPLEMENT Clothes rail - dark gray 29 1/2 """,IKEA,20,USD,InStock,N/A,4.5,2231
https://www.ikea.com/us/en/p/komplement-divider-for-frame-dark-gray-00509215/,"KOMPLEMENT Divider for frame - dark gray 29 1/2-39 3/8x22 7/8 """,IKEA,50,USD,InStock,N/A,4.4,340
https://www.ikea.com/us/en/p/komplement-divider-for-pull-out-tray-light-gray-10467559/,"KOMPLEMENT Divider for pull-out tray - light gray 39 3/8x13 3/4 """,IKEA,20,USD,InStock,N/A,4.3,166
https://www.ikea.com/us/en/p/komplement-drawer-dark-gray-00509499/,"KOMPLEMENT Drawer - dark gray 39 3/8x13 3/4 """,IKEA,40,USD,InStock,N/A,4.3,3405
https://www.ikea.com/us/en/p/komplement-drawer-liner-light-gray-30405565/,"KOMPLEMENT Drawer liner - light gray 35x20 7/8 """,IKEA,15,USD,InStock,N/A,4.5,231
https://www.ikea.com/us/en/p/komplement-drawer-with-framed-front-dark-gray-10509516/,"KOMPLEMENT Drawer with framed front - dark gray 19 5/8x22 7/8 """,IKEA,45,USD,InStock,N/A,4.3,171
https://www.ikea.com/us/en/p/komplement-drawer-with-framed-glass-front-dark-gray-50509656/,"KOMPLEMENT Drawer with framed glass front - dark gray 39 3/8x22 7/8 """,IKEA,65,USD,InStock,N/A,4.4,90
https://www.ikea.com/us/en/p/komplement-drawer-with-glass-front-dark-gray-10509205/,"KOMPLEMENT Drawer with glass front - dark gray 19 5/8x22 7/8 """,IKEA,45,USD,InStock,N/A,4.5,571
https://www.ikea.com/us/en/p/komplement-glass-shelf-dark-gray-00509159/,"KOMPLEMENT Glass shelf - dark gray 29 1/2x22 7/8 """,IKEA,35,USD,InStock,N/A,4.7,472
https://www.ikea.com/us/en/p/komplement-insert-for-jewelry-light-gray-30404028/,"KOMPLEMENT Insert for jewelry - light gray 9 7/8x20 7/8x2 """,IKEA,30,USD,InStock,N/A,4.7,178
https://www.ikea.com/us/en/p/komplement-insert-for-pull-out-tray-light-gray-s09277843/,"KOMPLEMENT Insert for pull-out tray - light gray 39 3/8x22 7/8 """,IKEA,110,USD,InStock,N/A,4.6,30
https://www.ikea.com/us/en/p/komplement-insert-with-compartments-light-gray-50404027/,"KOMPLEMENT Insert with compartments - light gray 15 3/4x20 7/8x2 """,IKEA,35,USD,InStock,N/A,4.6,116
https://www.ikea.com/us/en/p/komplement-mesh-basket-dark-gray-40257296/,"KOMPLEMENT Mesh basket - dark gray 39 3/8x22 7/8 """,IKEA,25,USD,InStock,N/A,4.7,1057
https://www.ikea.com/us/en/p/komplement-mesh-basket-with-pull-out-rail-dark-gray-s09010981/,"KOMPLEMENT Mesh basket with pull-out rail - dark gray 29 1/2x22 7/8 """,IKEA,35,USD,InStock,N/A,4.7,1396
https://www.ikea.com/us/en/p/komplement-multi-use-hanger-white-60387211/,KOMPLEMENT Multi-use hanger - white,IKEA,9.99,USD,InStock,N/A,4.6,820
https://www.ikea.com/us/en/p/komplement-pull-out-rail-for-baskets-dark-gray-10263232/,"KOMPLEMENT Pull-out rail for baskets - dark gray 22 7/8 """,IKEA,15,USD,InStock,N/A,4.7,758
https://www.ikea.com/us/en/p/komplement-pull-out-tray-dark-gray-10509187/,"KOMPLEMENT Pull-out tray - dark gray 19 5/8x22 7/8 """,IKEA,30,USD,InStock,N/A,4.7,989
https://www.ikea.com/us/en/p/komplement-pull-out-tray-with-divider-dark-gray-light-gray-s09436984/,"KOMPLEMENT Pull-out tray with divider - dark gray/light gray 29 1/2x13 3/4 """,IKEA,50,USD,InStock,N/A,4.6,118
https://www.ikea.com/us/en/p/komplement-pull-out-tray-with-drawer-mat-dark-gray-light-gray-s19554953/,"KOMPLEMENT Pull-out tray with drawer mat - dark gray/light gray 39 3/8x22 7/8 """,IKEA,55,USD,InStock,N/A,4.8,60
